VENDOR ID,VENDOR,ADDRESS LINE 1,ADDRESS LINE 2,CITY,STATE,ZIP CODE
56638353,LAW OFFICE OF BRANDWEIN & SMOLIN LLC,"FRANK PAGE, FORD MOTOR CO. HEALTH BENEFIT PLAN",20 SOUTH CLARK STREET SUITE 410,CHICAGO,IL,60603
51834021,LAW OFFICE OF BRUCE K SHAPIRO,ALLSTATE INSURANCE CO. A/S/O LUIS MENDOZA,555 N. SKOKIE BLVD. STE. 500,NORTHBROOK,IL,60062
52599022,LAW OFFICE OF BRUCE T ARMSTRONG,& ALLSTATE INSURANCE CO. A/S/O MARY PIUS,PO BOX 1397,CRYSTAL LAKE,IL,600391397
55903626,LAW OFFICE OF CHRISTOPHER COOPER INC,& DAVID REED,500 N MICHIGAN AVE SUITE 1514,CHICAGO,IL,60610
51501023,LAW OFFICE OF DANIEL E GOODMAN,AND JOSEPH RENGUSO,1030 WEST HIGGINS RD. STE. 365,PARK RIDGE,IL,60068
54406022,LAW OFFICE OF DANIEL J STOHR,222 N LASALLE STREET SUITE 200,,CHICAGO,IL,60601
54634022,LAW OFFICE OF DAVID A CERDA,& JOHN R. DELEON & ASSOC.,10 S. WACKER DR. #3800,CHICAGO,IL,60606
55848021,LAW OFFICE OF DOUGLAS B HARPER,& DAVID FAUNTLEROY,70 WEST MADISON STREET SUITE 1400,CHICAGO,IL,60602
55067021,LAW OFFICE OF GEOFFREY G JOHNSON,"ALEXIS ORTIZ, STROGER HOSPITAL OF COOK COUNTY",111 W WASHINGTON ST SUITE 1861,CHICAGO,IL,60602
94206793M,LAW OFFICE OF GERALD S. MCCARTHY,8334 S STONY ISLAND AVE,,CHICAGO,IL,60617
52121021,LAW OFFICE OF GIGI GILBERT,& CHYVONNE PATTY-SUGGS & TAMANIQUE PORTER,53 W JACKSON BLVD. STE. 356,CHICAGO,IL,606043606
85903394L,LAW OFFICE OF GREGORY G PLESHA,10540 S WESTERN AVE STE 501-B,,CHICAGO,IL,60643
51518023,"LAW OFFICE OF GUEST, WALSH & TOWNSEND LTD",UNIVERSAL CASUALTY INSURANCE CO A/S/O KEVA JOHNSON,120 W MADISON ST STE. 1100,CHICAGO,IL,60602
51498029,LAW OFFICE OF IRENE K DYMKAR,AND LUSHON L. LEE,300 W ADAMS ST. STE 330,CHICAGO,IL,60606
51591024,LAW OFFICE OF JAMES M. O'DEA,& STATE FARM MUTUAL AUTOMOBILE INS. A/S/O MARTIN MONTANEZ,10707 W. 159TH ST.,ORLAND PARK,IL,60467
51444023,LAW OFFICE OF JEFFREY B GRANICH,AND DARIUS FORD,53 W JACKSON BLVD STE. 840,CHICAGO,IL,60604
51441024,LAW OFFICE OF JEFFREY J NESLUND,C/O DAN DAVIES,150 N WACKER DR STE 2460,CHICAGO,IL,60606
51973021,LAW OFFICE OF JEFFREY M LANDRY,& COREY EDMONDS,351 W HUBBARD ST. STE. 800,CHICAGO,IL,60654
93943060E,LAW OFFICE OF JOEL F HANDLER,& LAWANDA JORDAN,55 W WACKER DR STE 950,CHICAGO,IL,60601
55507021,LAW OFFICE OF JOHN C BENSON,& DAMAUN JOHNSON,4111 SOUTH RICHMOND,CHICAGO,IL,60632
54222028,LAW OFFICE OF JOSEPH RODDY,& HORACE WELLS,77 W WASHINGTON STREET #1100,CHICAGO,IL,60602
51511527,"LAW OFFICE OF KENNETH N FLAXMAN, P.C.",AND WILLIE ADAMS,200 S. MICHIGAN AVE STE 1340,CHICAGO,IL,60604
51549022,LAW OFFICE OF KEVIN PETERS,& MORRIS WYNN,407 S. DEARBORN ST. STE. 1675,CHICAGO,IL,60602
52095040,LAW OFFICE OF KURT H. FEUER,& RICHARD STOECKLIN & PINDAI STOECKLIN,312 N. MAY ST. STE. 100,CHICAGO,IL,60607
54364027,LAW OFFICE OF LANRE O AMU,& JOSIAH NWAOGWUGWU,407 SDARBORN ST SUITE 1550,CHICAGO,IL,60605
51442022,LAW OFFICE OF LAWRENCE V JACKOWIAK,AND NIKOLAS HERRINGSHAW,20 N CLARK STE 1700,CHICAGO,IL,60602
51591023,LAW OFFICE OF LEVIN & PERCONTI,& BARBARA AND EUGENE JENSEN,325 N LASALLE ST. STE. 450,CHICAGO,IL,60602
54364026,LAW OFFICE OF MARC D ALBERTS P,& WILLIE HEARAN  III,6 WEST HUBBARD SUITE 250,CHICAGO,IL,60654
51441021,LAW OFFICE OF MARK D HOWARD,AMERICAN FAMILY MUTUAL INSURANCE CO A/S/O JIAN LAI,134 N. LASALLE ST. 1810,CHICAGO,IL,60602
55784021,LAW OFFICE OF MARK F SMOLENS,& SANDRA ROSARIO,1627 COLONIAL PARKWAY SUITE 301,INVERNESS,IL,60067
55489094,LAW OFFICE OF MARTIN L GLINK,1655 N ARLINGTON HEIGHTS RD SUITE 100 EAST,,ARLINGTON HEIGHT,IL,60004
51518024,LAW OFFICE OF MATEK AND MAZAR,AMERICAN FAMILY INS CO A/S/O ZEDRICK BULLOCK,77 W WASHINGTON #1313,CHICAGO,IL,60602
93877115V,LAW OFFICE OF MATHEWSON & WISHNOFF,30 N LA SALLE ST,,CHICAGO,IL,60602
56733105,LAW OFFICE OF MICHAEL C GOODE,& ERICK LEON,30 EAST ADAMS STREET SUITE 1040,CHICAGO,IL,60603
51828034,LAW OFFICE OF MICHAEL D. GERSTEIN,"& RUTHIE ANN JONES, JOHN H STROGER JR HOSPITAL",800 LEE ST. STE. 3,DES PLAINES,IL,60016
55969030,LAW OFFICE OF MICHAEL P SCHMIEGE/BARRIDO & ROBISON/DARREN PIPPIN JR.,405 N WABASH SUITE P2C,,CHICAGO,IL,60611
51591523,LAW OFFICE OF MITCHELL & ALLEN,& KAZIMIERZ HAWRYSZCZUK,205 W RANDOLPH ST. 1550,CHICAGO,IL,60602
54665025,LAW OFFICE OF NEIL L TOPPEL,& ANTOINE KEYS,200 S MICHIGAN AVENUE SUITE 1240,CHICAGO,IL,60604
55388021,LAW OFFICE OF NISHAY K SANAN,& CARMEN COX,20 S CLARK STREET SUITE 2600,CHICAGO,IL,60603
55562027,LAW OFFICE OF PATRICK O PATTERSON S C,7481 N BEACH DRIVE,,FOX POINT,WI,53217
54221022,LAW OFFICE OF PERRY GRIMALDI,& DAMION HANSON,77 W. WASHINGTON ST. STE. 505,CHICAGO,IL,60602
54488021,LAW OFFICE OF PETER V BUSTAMAN,& CAROLYN HENLEY,150 N MICHIGAN AVE SUITE 690,CHICAGO,IL,60601
55392021,LAW OFFICE OF PHILLIP J BARTOLEMENTI,53 W JACKSON BLVD SUITE 1401,,CHICAGO,IL,60604
51442023,LAW OFFICE OF POWER ROGERS & SMITH,C/O ATHENE RAFTIS,70 W MADISON ST 55TH FL,CHICAGO,IL,60602
52201029,LAW OFFICE OF RENEE T. VOGT,& CARMEN MARTINEZ,134 N. LASALLE ST. STE. 1010,CHICAGO,IL,60602
91829306A,LAW OFFICE OF RICHARD M CRAIG P C,TWO NORTH LASALLE ST #1250,,CHICAGO,IL,60602
51591522,LAW OFFICE OF RONALD J SCALETTA,FARMERS INSURANCE CO. A/S/O KITTY GUILLEBEAUX,166 W WASHINGTON STE. 600,CHICAGO,IL,60602
56733073,LAW OFFICE OF SEAN M MULRONEY,& PETER PROPOVIC,661 W LAKE STREET SUITE 2 SOUTH,CHICAGO,IL,60661
55526052,LAW OFFICE OF STEPHEN L RICHARDS,PHILIP MENZIE,651 W. WASHINGTON ST. STE. 205,CHICAGO,IL,60661
51442021,LAW OFFICE OF STEVEN D GERTLER & ASSOCIATES LTD,ALLSTATE INS. CO A/S/O COLLEEN ZAWARUS,415 N LASALLE ST STE. 402,CHICAGO,IL,60610
52666025,LAW OFFICE OF THOMAS G. MORRISSEY LTD,& TERANCE TAYLOR,10249 S WESTERN AVE,CHICAGO,IL,60643
56451025,LAW OFFICE OF TIMOTHY J FISCEL,JECQUE HOWARD/PAUL NEAL/CAMERON BARNES/JAMES GRAY,53 W JACKSON BLVD SUITE 1750,CHICAGO,IL,60604
51518022,LAW OFFICE OF TODD L SHIVERS,& AT & T ILLINOIS AN ILLINOIS CORPORATION,202 W. WILLOW AVE STE 102,WHEATON,IL,60187
93222964P,LAW OFFICE OF WILLIAM J FACTOR LIMITED,1363 SHERMER RD STE 400,,NORTHBROOK,IL,60062
39455940H,LAW OFFICE STANDISH F WILLIS LIMITED,407 S DEARBORN ST # 1395,,CHICAGO,IL,60605
56638073,LAW OFFICES OF ANDREW L HORBER,& LAMES BAYYA,134 N LASALLE STREET SUITE 1515,CHICAGO,IL,60602
55178022,LAW OFFICES OF BAIME & BAIME,& NICOLE VISNYAK,1363 SHEMER RD SUITE 309,NORTHBROOK,IL,60062
56204023,LAW OFFICES OF BARRY R BARTLET,& ALFONSO CARBAJAL,936 NORTH HOWE STREET,CHICAGO,IL,60610
56760120,LAW OFFICES OF BERG & BERG,"NORA L HONEYCUTT, BLUE CROSS BLUE SHIELD OF ILLINOIS",2100 WEST 35TH STREET,CHICAGO,IL,60609
54364028,LAW OFFICES OF BOUDREAU & NISI,MARY STANKUS & JOHN STANKUS,120 N LASALLE STREET SUITE 2850,CHICAGO,IL,60602
56638293,"LAW OFFICES OF BRIONES, HARVEY & TREVINO","CYNTHIA VIRAMONTES, ILLINOIS DEPT OF HEALTHCARE & FAMILY SERVICES",1912 RIDGE ROAD,HOMEWOOD,IL,60430
54802022,LAW OFFICES OF BRISKMAN & BISKMAN& GREENBERG,& KENT BUMPERS,40 WEST HUBBARD STREET SUITE 200,CHICAGO,IL,60654
54805021,LAW OFFICES OF BURNES & LIBMAN,& MARLENE RODRIGUEZ,2 NORTH LASALLE STREET SUITE 600,CHICAGO,IL,60602
55614021,LAW OFFICES OF CHRIST S STACEY,& ANNASTACIA HUBBARD,33 N LASALLE STREET SUITE 3400,CHICAGO,IL,60602
55922027,"LAW OFFICES OF COHEN & HUSSIEN, PC",GJK PROPERTIES LLC,30 N LASALLE STE 2220,CHICAGO,IL,60652
56250022,LAW OFFICES OF DAVID L LEE,53 W JACKSON BLVD SUITE 605,,CHICAGO,IL,60604
51972022,LAW OFFICES OF DICKER & DICKER,"DANIEL BELL, WARNER & CHASE LTD., ESIS INSURANCE SERVICES WORKERS COMPENSATION",300 W ADAMS STE. 330,CHICAGO,IL,60606
53913025,LAW OFFICES OF DOMBROWSKI AND SORENSEN,EVITA PARCHMON ILLINOIS DEPT OF HEALTHCARE AND FAMILY SERVICES,670 N CLARK STREET LL,CHICAGO,IL,60654
56345022,"LAW OFFICES OF DRANIAS, HARRIN",& ROBERT WATSON,77 W WASHINGTON ST. SUITE 1020,CHICAGO,IL,60602
56171021,LAW OFFICES OF FABIAN ROSATI,& GABRIEL HORTA,333 E ONTARIO SUITE 1312,CHICAGO,IL,60611
54815021,LAW OFFICES OF FAKLIS & TALLIS,& JOSE VARGAS,35 E WACKER DRIVE SUITE 2250,CHICAGO,IL,60601
55678021,LAW OFFICES OF FRANK J OLAVARRIA,& JAMES A SANCHEZ,4846 WEST FULLERTON AVE,CHICAGO,IL,60639
53457021,LAW OFFICES OF GORDON & CENTRACCHIO LLC,& GENEVIEVE H PERRINO,211 WEST WACKER DR SUITE 500,CHICAGO,IL,60606
54608021,LAW OFFICES OF GREGG MANDELL INC,& JESSIE COBURN,33 N LASALLE ST. SUITE 1925,CHICAGO,IL,60602
54155022,LAW OFFICES OF GREGORY G. BALOS,& IRENE RUEDA,211 W. WACKER DR. STE. 500,CHICAGO,IL,60606
55610029,LAW OFFICES OF HALL ADAMS LLC,LAW FIRM OF ROWE & ASSOCIATES/ANTHONY JACKSON,33 NORTH DEARBORN STREET SUITE 2350,CHICAGO,IL,60602
54609048,LAW OFFICES OF HERBERT ABRAMS,& MARLEEN YOUSIF,5225 OLD ORCHARD RD SUITE 50,SKOKIE,IL,60077
55813024,LAW OFFICES OF J THOMAS CHUTE,"DOROTHY TESSMAN,LAW OFFICES OF JAMES M FREEMAN P C",ONE EAST WACKER DRIVE SUITE 2850,CHICAGO,IL,60601
54520024,LAW OFFICES OF JAMES A CORRIGA,& WALTER IVY,39 S LASALLE STREET SUITE 610,CHICAGO,IL,60603
54157023,LAW OFFICES OF JAMES A PAYONK,SHELLIE SANDIFER B A SAYREE D C,25 EAST WASHINGTON STREET #1237,CHICAGO,IL,60602
51828033,LAW OFFICES OF JAMES E FABBRINI,& DOROTHY GAYHEART,415 N LASALLE,CHICAGO,IL,60610
55120022,LAW OFFICES OF JAMES H WOLF LTD,& NIKIA MARTIN,33 N DEARBORN ST SUITE 800,CHICAGO,IL,60602
53443027,LAW OFFICES OF JAMES M MCTIGHE,& NATIONWIDE INSURANCE COMPANY OF AMERICA A/S/O STEPHEN FREEMAN,9031 W 151ST STREET  #208,ORLAND PARK,IL,60462
55570025,LAW OFFICES OF JAMES R FENNERTY & ASSOCIATES,JESUS RAZO & ERNESTO RAZO,36 S WACKER DR. SUITE 1310,CHICAGO,IL,60603
55213325,LAW OFFICES OF JEFFREY J KROLL,"GREGORY MORGAN/DEPT OF VETERAN AFFAIRS, UNIVERSITY OF CHICAGO MEDICAL CENTER",10 S.LASALLE ST SUITE 3702,CHICAGO,IL,60603
51409026,LAW OFFICES OF JEFFREY M GOLDBERG,& JAY SMITH,20 N CLARK ST,CHICAGO,IL,60602
51572021,LAW OFFICES OF JEROME F MARCONI,& THOMAS WHITE,555 W JACKSON,CHICAGO,IL,60661
56239027,LAW OFFICES OF JOHN H CURRIE,GOVERNMENT EMPLOYEES INSURANCE CO A/S/O CHERYL BROWN-TALLEY,200 W ADAMS STREET SUITE 2004,CHICAGO,IL,60606
11897195V,LAW OFFICES OF JOSEPH V RODDY,77 W WASHINGTON ST STE 1100,,CHICAGO,IL,60602
54438023,"LAW OFFICES OF JOSEPH, LIHTENTEIN & LEVINSON",& JANEEN WALLS,221 N LASALLE STREET SUITE 2119,CHICAGO,IL,60601
56149026,LAW OFFICES OF JULIE O HERERRA,53 W JACKSON BLVD SUITE 1615,,CHICAGO,IL,60604
55178023,LAW OFFICES OF KEITH S SHINDLE LTD,ZOILA AGUILAR & MARIA AGUILAR,1990 E ALGONQUIN RD SUITE 180,SCHAUMBURG,IL,60173
56068023,LAW OFFICES OF KEVIN O'ROURKE,NOEL NICOLETTI & SARA LOPEZ,222 N LASALLE STREET SUITE 200,CHICAGO,IL,60601
52587026,LAW OFFICES OF MARINO & SIMONETTI,"& STEPHEN J MCMULLEN ESQ., & PATRICK CULPEPPER",134 N LASALLE ST. STE. 1450,CHICAGO,IL,60602
54644024,LAW OFFICES OF MARK L KARNO & ASSOCIATES,& KEVIN LOCKETT,33 N LASALLE ST SUITE 2600,CHICAGO,IL,60602
54817021,LAW OFFICES OF MARZALEK & MARZALEK,& LATOYA BLANKS,29 S LASALLE STREET SUITE 830,CHICAGO,IL,60603
51670021,LAW OFFICES OF MATHEIN & ROSTOKER PC,STATE FARM MUTUAL AUTOMOBILE INSURANCE CO A/S/O SHARON SAVAGE,662 WEST GRAND AVE,CHICAGO,IL,60610
50072682,"LAW OFFICES OF MCCREADY, GARCIA & LEET P.C.",10521 S. WESTERN,,CHICAGO,IL,60643
56049039,"LAW OFFICES OF MEACHUM, STARCK",SAFECO INSURANCE COMPANY OF ILLINOIS A/S/O MARY EASON,225 WEST WASHINGTON STREET SUITE 1400,CHICAGO,IL,60606
51702021,LAW OFFICES OF MEYER AND BLUMENSHINE,"& MABLE WILLETT, MEDICAID",221 N. LASALLE ST. STE. 2206,CHICAGO,IL,60602
55922026,LAW OFFICES OF MICHAEL D ROBBINS & JEFFREY J NESLUND,"& DELORES DELAROSA, JOHN H STROGER JR HOSPITAL",150 N WACKER DRIVE SUITE 2460,CHICAGO,IL,60606
56557030,LAW OFFICES OF MICHAEL S HEDRI,& RICHARD KEELER,"GATEWAY EXECUTIVE SUITES, 4140 E BASELINE RD SUITE 101",MESA,AZ,85206
54562021,LAW OFFICES OF MIKE C BRANDER,& KATHY CARMONA,25 E WASHINGTON STREET SUITE 1924,CHICAGO,IL,60602
56294021,LAW OFFICES OF MONDRY & MONDRY,"ARIE GOLDENSTEIN, ILLINOIS DEPT OF HEALTHCARE & FAMILY SERVICES",1300 MAYBROOK DRIVE,MAYWOOD,IL,60153
52304021,LAW OFFICES OF MUNDAY & NATHAN,"ANGEL GONZALES, ILLINOIS DEPT. OF HEALTH CARE AND FAMILY SERVICES",33 N. LASALLE ST. STE. 800,CHICAGO,IL,60602
54158025,LAW OFFICES OF NATHAN J MIROCHA LLC,LAW OFFICES OF MICHAEL J GRAVLIN/PLAINTIFF RICHARD KRUIS,221 N LASALLE STEET #1600,CHICAGO,IL,60601
55326071,LAW OFFICES OF OTTIE ANDRE BRYANT,REGINALD SHOREY AND VERNICE HATCHER,30 NORTH LASALLE STREET - SUITE  #3400,CHICAGO,IL,60602
1012294,LAW OFFICES OF PATRICIA C. BOBB,100 WEST DELAWARE,,CHICAGO,IL,60610
54620021,LAW OFFICES OF PATRICK J CONDRON,"ERICKA JOHNSON, SUSAN E LOGGANS & ASSOCIATES P C",10721 S LAMON AVENUE,OAK LAWN,IL,60456
52023021,LAW OFFICES OF PAUL D. GEIGER,& RANDY ALEXANDER,1412 W WASHINGTON BLVD,CHICAGO,IL,60607
1052942,LAW OFFICES OF PAUL GEIGER,180 N. LASALLE ST. #2925,,CHICAGO,IL,60601
55172021,LAW OFFICES OF PICCIONE KEELEY & ASSOCIATES LTD,& VERONICA QUINN,"COUNTY FARM PROFESSIONAL PK, 122 S COUNTY FARM RD",WHEATON,IL,60187
53968021,LAW OFFICES OF POPE & JABUREK P C,& ANTHONY R ASKEW,ONE EAST WACKER DR SUITE 620,CHICAGO,IL,60601
56760075,LAW OFFICES OF RHATIGAN LLC,& FRAN NORD,100 W MONROE STREET SUITE 1900,CHICAGO,IL,60603
54521024,LAW OFFICES OF RICHARD DVORAK,"JOHN H STROGER JR, HOSPITAL OF COOK COUNTY/ERRIC ALSTON",200 S MICHIGAN AVE SUIT 1240,CHICAGO,IL,60604
55178021,LAW OFFICES OF RICHARD N ROSENBERG LLC,& ALAN GARLAND,2340 S ARLINGTON HEIGHTS RD SUITE 500,ARLINGTON HEGHTS,IL,60005
53993021,LAW OFFICES OF ROBERT A LANGENDORF P C,& SHARON RYAN,134 N LASALLE STREET # 1515,CHICAGO,IL,60602
53488022,LAW OFFICES OF ROBERTSON & WALL,"JOSE LUIS MEJIA, ILLINOIS DEPARTMENT OF HEALTHCARE & FAMILY SERVICES",670 N. CLARK ST. STE. 300,CHICAGO,IL,60654
51959022,LAW OFFICES OF RONALD KIRK GOULDING,SEAN MCGLYNN,134 N. LASALLE ST. STE. 1515,CHICAGO,IL,60602
56239025,LAW OFFICES OF SAM CUBA,& MARIAN CHMURA,7480 W COLLEGE DRIVE SUITE 101,PALOS HEIGHTS,IL,60473
51945024,LAW OFFICES OF SCOTT T. KAMIN,& ADONIS MICKLES,20 E JACKSON BLVD. STE. 600,CHICAGO,IL,60614
55578021,LAW OFFICES OF STEVEN A SIGMOND P C,LEE HOZEY ILLINOIS ORTHOPAEDIC & HAND CENTER,345 N CANAL STREET SUITE 1208,CHICAGO,IL,60606
52451021,LAW OFFICES OF STEVEN J MALMAN,& WILLIAM PHILLS,205 W RANDOLPH STE. 1040,CHICAGO,IL,60606
55294024,LAW OFFICES OF THOMAS J GABRYS,& JADWIGA WOLOWICZ-MARSZALEK,155 N MICHIGAN AVE SUITE 9008,CHICAGO,IL,60601
56084154,LAW OFFICES OF THOMAS P NEEDHA,53 W. JACKSON BLVD,SUITE 452,CHICAGO,IL,60640
56733127,LAW OFFICES OF TOPPER & WEISS LTD,ANITA BETANCOURT-MELGOZA,19 S LASALLE STREET SUITE 1202,CHICAGO,IL,60603
50075292,LAW OFFICES OF TORREYA L HAMILTON,2158 WEST GRAND AVE #304,,CHICAGO,IL,60612
54220021,LAW OFFICES OF TRACY MCGONIGLE,"& 810 INC, AN ILLINOIS CORP., DBA DURKIN'S TAVERN",PO BOX 577282,CHICAGO,IL,60657
56638075,LAW OFFICES OF WINTERS SALZETT,TIMOTHY NELSON/THE RAWLINGS CO.,111 WEST WASHINGTON STREET SUITE 1200,CHICAGO,IL,60602
31308316P,LAWNDALE BUSINESS & LOCAL DEV,3333 W ARTHINGTON STREET EFT,,CHICAGO,IL,60624
3971248X,LAWNDALE CHRISTIAN DEVELOPMENTCORPORATION.,3843 W OGDEN AVE,,CHICAGO,IL,60623
22398712M,LAWNDALE CHRISTIAN HEALTH CENTER,3860 W OGDEN AVE FL 1ST,,CHICAGO,IL,60623
94731274A,LAWNDALE CHRISTIAN LEGAL CENTER,1530 S HAMLIN AVE,,CHICAGO,IL,60623
93297381X,LAWRENCE KACZMAREK,B/A START ME UP,5512 W 79TH ST,BURBANK,IL,60459
56779240,LAWRENCE'S FISHERIES,2120 SOUTH CANAL STREET,,CHICAGO,IL,60616
13323983Z,LAWSON HOUSE YMCA,30 W CHICAGO AVE,,CHICAGO,IL,60610
85246968M,LAWSON YMCA,1615 W CHICAGO AVE,,CHICAGO,IL,60622
94703156T,LAWYERS COMMITTEE FOR BETTER HOUSING,33 N LA SALLE STREET EFT,,CHICAGO,IL,60602
60218712V,LAZ PARKING CHICAGO,MILLENNIUM GARAGE,15 LEWIS ST,HARTFORD,CT,
93837645H,LAZARO LAW GROUP,321 S PLYMOUTH CT  COURT-1250,,CHICAGO,IL,60604
49083764Z,LCM ARCHITECTS,819 S WABASH AVE,,CHICAGO,IL,60605
22467615H,LEADER AUTOMOTIVE WHOLESALERS INC,4837 N PULASKI RD,,GLENVIEW,IL,60630
67575732P,"LEADERSHIP GREATER CHICAGO, INC.",233 N MICHIGAN AVE # 2420,,CHICAGO,IL,60601
91984142A,LEADS ONLINE LLC,15660 DALLAS PKWY STE 800,,DALLAS,TX,75248
52211714V,LEARNING EXPRESS,20 ACADEMY ST,,NORWALK,CT,
85240577Z,LEARNING NETWORK CENTER 01,5911 W MIDWAY PARK,,CHICAGO,IL,60644
91092538A,LEAVE NO VETERAN BEHIND INC,19 S LA SALLE ST # 500,,CHICAGO,IL,60603
85248886H,LECHNER & SONS,420 KINGSTON CT,,MOUNT PROSPECT,IL,60056
31289309T,LECTORUM PUBLICATIONS INC,111 8TH AVE STE 804,,NEW YORK,NY,10011-5201
31306530V,LEE & EDDIES,261 RICHERT ROAD EFT,,WOOD DALE,IL,60191
56180031,LEE DOYLE,129 S. HARVARD,,ARLINGTON HEIGHTS,IL,60005
22330633T,LEE LUMBER & BUILDING MATERIAL COR,633 W PERSHING RD,,CHICAGO,IL,60609
93278213A,"LEEWAY WRECKING, INC.",PO BOX 12570  EFT,,CHICAGO,IL,60612
93646262Z,LEGAL DISBURSEMENTS ANGELINA FUENTES/,CORP COUNSELS OFFICE CITY HALL,CORP COUNSELS OFFICE CITY HALL,CHICAGO,IL,60602
95235561A,LEGAL ECONOMETRICS INC,1527 BASSWOOD CIR,,GLENVIEW,IL,60025
88870998Z,LEGEND & WHITE ANIMAL HEALTH,105 SCHELTER RD # 204,,LINCOLNSHIRE,IL,60069
94598376L,LEIGH FISHER,555 AIRPORT BLVD,,BURLINGAME,CA,94010
68805006V,LEINENWEBER & BARONI LLC,321 S PLYMOUTH CT # 1515,STE 1100,CHICAGO,IL,60604
35495880M,LELAND LP,208 S LA SALLE ST,,CHICAGO,IL,60604
93934355P,LEMUEL AUSTIN YOUTH FOUNDATION 34TH WARD,10958 S HALSTED STREET EFT,,CHICAGO,IL,60628
41467964E,LENA WASHINGTON FOOD & SHELTER FNDT,1609 S HOMAN AVE,,CHICAGO,IL,60623
27044846A,"LEON CONSTRUCTION CORPORATION., INC.",1407 S 61ST AVE,,CICERO,IL,60804
51931029,LEON DAVIS,1900 E 84TH STREET     (EFT),,CHICAGO,IL,60617
52592021,LEON WALKER,7749 S PAULINA,,CHICAGO,IL,60620
91110549T,LEONARD WEITZMAN,"C/O BERTRAM WOLF, PECK & WOLF",105 W ADAMS ST FL 34TH,CHICAGO,IL,60601
14879848T,"LEOPARDO COMPANIES, INC",5200 PRAIRIE STONE PKWY,,HOFFMAN ESTATES,IL,60192
93361026P,LEROY LANDMEIER,48 W 274 GALENA RD,,PLANO,IL,60545
93704076P,LES M FLINT,2619 W 104TH PL,,CHICAGO,IL,60655
87128851X,LESLIE A MUSE,8155 S PRAIRIE AVE,,CHICAGO,IL,60619
93859351P,LESLIE RECHT,1535 W ADAMS ST,,CHICAGO,IL,60607
5122405H,LESTER & ROSALIE ANIXTER CENTER,6677 N LINCOLN AVE STE 400,,LINCOLNWOOD,IL,
93428052A,LESTER & ROSALIE ANIXTER CENTER,6677 LINCOLN AVE STE 400,,LINCOLNWOOD,IL,60712
94104524H,LESTER & ROSALIE ANIXTER CENTER,6610 N CLARK EFT,,CHICAGO,IL,60626
93703814A,LETISIA MARTINEZ,5106 S NEWLAND AVE,,CHICAGO,IL,60638
9039518P,LEVEL 3 COMMUNICATIONS INC,111 N CANAL ST STE 200,,CHICAGO,IL,60606
56512021,LEVI STRAUSS & COMPANY,1155 BATTERY STREET,,SAN FRANCISCO,CA,94111
54275025,LEVIN & PERCONTI,& RICHARD RUNYON,325 N LASALLE STREET SUITE 450,CHICAGO,IL,60654
53046035,LEVIN RIBACK LAW GROUP PC,& ERWIN YOUNG,200 N LASALLE ST STE. 2300,CHICAGO,IL,60601
1022430,LEWIS PAPER PLACE,1540 S ASHLAND AVE,,CHICAGO,IL,60608
93502190L,LEXINGTON INSURANCE CO.,200 S STATE ST,,BOSTON,MA,
56285036,LEXINGTON MARKETING LLC.,175 WEST JACKSON BOULEVARD,SUITE  #540,CHICAGO,IL,60604
31341359T,LEXIS NEXIS MUNICIPAL CODES,"MATHEW BENDER & CO., INC.",PO BOX 7247-0178,PHILADELPHIA,PA,19170-0178
22781870L,LEXIS-NEXIS,PO BOX 2314,,CAROL STREAM,IL,60132-2314
31367997X,LEXIS-NEXIS ACADEMIC & LIBRARY,SOLUTIONS,PO BOX 7247-7025,PHILADELPHIA,PA,19170-7025
94152443X,LIBERATED INC.,6810 S ASHLAND AVE,,CHICAGO,IL,60639
55713024,LIBERTY ASSIGNMENT CORPORATION,2751 CENTERVILLE ROAD,#400,WILMINGTON,DE,19808
55385021,LIBERTY CHRISTIAN CENTER II,3914 NORTH MENARD,,CHICAGO,IL,60634
52655031,LIBERTY LIFE ASSURANCE CO,3901 PREMIER NORTH DRIVE,,TAMPA,FL,33618
55980033,LIBERTY MUTUAL GROUP,P O    BOX   #461,,SAINT LOUIS,MO,63166
94140276Z,LIBERTY MUTUAL INS. CO.,REMITTANCE PROCESSING CENTER,,DOVER,NH,
85247846V,LIBERTY SQUARE APARTMENTS,120 S RIVERSIDE PLZ,,CHICAGO,IL,60606
31284187E,LIBERTYVILLE SADDLE SHOP,PO BOX M,,LIBERTYVILLE,IL,60048-4913
45301163H,LIBRARY CORPORATION,RESEARCH PARK (EFT),# 300,INWOOD,WV,
90089415L,LIFE DIRECTIONS,414 S HOMAN EFT,,CHICAGO,IL,60624
95089546A,LIFE FITNESS,Columbia Centre III,9525 BRYN MAWR AVE,ROSEMONT,IL,60018
94659814V,LIFE-SPAN,70 E LAKE ST,,CHICAGO,IL,60601
35644152H,"LIMA LIMA FLIGHT TEAM, INC.",1334 N CLEAVER ST # 1,,CHICAGO,IL,60622
95258613X,"LIMEGREEN, LLC.",318 W ADAMS ST,,CHICAGO,IL,60606
88740901Z,LIMESTONE TECHNOLOGIES INC,106 MAIN ST,,ODESSA,IL,
95253086M,LINCOLN BEND CHAMBER OF COMMRC,5700 N LINCOLN AVE,,CHICAGO,IL,60659
91726474E,LINCOLN PARK CHAMBER OF COMMERCE,1925 N CLYBOURN EFT,,CHICAGO,IL,60614
